ID,No.,Type,Star,Name,Doll ID,Doll,Damage,Accuracy,Evasion,Move Speed,Rate of Fire,Crit.Rate,Crit.Damage,Armor Pen.,Armor,Shield,Damage Amplify,Damage Reduction,Night View,Rounds,Equip Exp,Equip Level,Adjust Count,Locked
23157957,80,Slug Shell,★★★★★,SABOT Slug,104301379,M870,-,11,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,Locked
23184278,80,Slug Shell,★★★★★,SABOT Slug,56511410,AA-12,-,8,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
23324214,66,Silencer,★★★★★,AC4 Suppressor,34970705,M950A Mod,-,-,8,-,-,-,16%,-,-,-,-,-,-,-,7600,9,0,Locked
23356390,43,Armor Plate,★★★★,Type 2 Armor Plate,-,-,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
23391713,80,Slug Shell,★★★★★,SABOT Slug,154945617,DP-12,-,9,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
23425511,32,HV Round,★★★★★,APCR High-Velocity Ammo,13823066,OTs-14,20,-,-,-,-,-,-,-,-,-,-,-,-,-,10000,10,7,Locked
23493849,133,Exclusive,★★★★★,Stechkin Buttstock,34293819,Stechkin Mod,-,4,10,-,-,-,20%,-,-,-,-,-,-,-,30000,10,6,Locked
23513489,72,HP Round,★★★★★,ILM Hollow-Point Ammo,67383085,GSh-18 Mod,13,-,-,-,-,-,-,-9,-,-,-,-,-,-,10000,10,0,Locked
23650414,32,HV Round,★★★★★,APCR High-Velocity Ammo,16473153,Gr G36 Mod,20,-,-,-,-,-,-,-,-,-,-,-,-,-,10000,10,6,Locked
23893350,40,T-Exo,★★★★★,IOP T4 Exoskeleton,70776230,Sei Asagiri,-7,-,28,-,-,-,-,-,-,-,-,-,-,-,10000,10,1,Locked
23986748,80,Slug Shell,★★★★★,SABOT Slug,94635854,Saiga-12,-,8,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
24313592,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,1,0,0,Locked
24813735,130,Exclusive,★★★★★,Gr G36 Hybrid Sight,-,-,-,3,-,-,-,-,17%,-,-,-,-,-,-,-,1,0,0,Locked
24856518,79,Slug Shell,★★★★,WAD Slug,120495362,RMB-93,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
24879572,125,Exclusive,★★★★★,Additional Computing Module,-,-,-,-,7,-,-,-,16%,-,-,-,-,-,-,-,1,0,0,Locked
24945660,132,Exclusive,★★★★★,Gr MG4 MGO,-,-,-,18,-,-,-1,-,20%,-,-,-,-,-,-,-,1,0,0,Locked
24989541,43,Armor Plate,★★★★,Type 2 Armor Plate,-,-,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
25076690,16,Night Equip,★★★★★,PEQ-16A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95%,-,0,0,0,Locked
25077590,43,Armor Plate,★★★★,Type 2 Armor Plate,20006502,M590,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
25120650,66,Silencer,★★★★★,AC4 Suppressor,-,-,-,-,7,-,-,-,13%,-,-,-,-,-,-,-,0,0,0,Locked
25121084,182,Exclusive,★★★★★,S&B762,-,-,12,-,-,-,-4,-,-,-,-,-,-,-,-,-,1,0,0,Locked
25143198,78,Slug Shell,★★★,FST Slug,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
25183235,79,Slug Shell,★★★★,WAD Slug,126866217,M1897,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
25183238,72,HP Round,★★★★★,ILM Hollow-Point Ammo,138078985,K-PDW,15,-,-,-,-,-,-,-10,-,-,-,-,-,-,10000,10,3,Locked
25183254,77,Slug Shell,★★,BK Slug,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
25183268,80,Slug Shell,★★★★★,SABOT Slug,27908257,USAS-12,-,9,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
25224593,43,Armor Plate,★★★★,Type 2 Armor Plate,120495362,RMB-93,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
25258242,32,HV Round,★★★★★,APCR High-Velocity Ammo,90504702,AN-94,20,-,-,-,-,-,-,-,-,-,-,-,-,-,10000,10,6,Locked
25278090,79,Slug Shell,★★★★,WAD Slug,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
25438655,135,Exclusive,★★★★★,SP6 Subsonic Ammo,62777712,AS Val Mod,24,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,10,6,Locked
25444527,40,T-Exo,★★★★★,IOP T4 Exoskeleton,124264693,PA-15,-7,-,28,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
25465134,4,Optical,★★★★★,VFL 6-24X56,27908257,USAS-12,-,-,-,-,-,-,39%,-,-,-,-,-,-,-,9300,9,0,Locked
25532262,79,Slug Shell,★★★★,WAD Slug,70548198,Dana Zane,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
25536708,32,HV Round,★★★★★,APCR High-Velocity Ammo,754350,416 Mod,20,-,-,-,-,-,-,-,-,-,-,-,-,-,10000,10,3,Locked
25602033,79,Slug Shell,★★★★,WAD Slug,49789193,Am KSG,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
25681337,43,Armor Plate,★★★★,Type 2 Armor Plate,126866217,M1897,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
25850579,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,1,0,0,Locked
25898938,43,Armor Plate,★★★★,Type 2 Armor Plate,116482920,M1014,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
25933726,58,X-Exo,★★★★★,IOP X4 Exoskeleton,54564577,OTs-14,-,-,9,-,-,-,-,-,-,-,-,-,-,-,1,0,0,Locked
26014052,79,Slug Shell,★★★★,WAD Slug,116482920,M1014,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,
26115287,43,Armor Plate,★★★★,Type 2 Armor Plate,-,-,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
26170358,66,Silencer,★★★★★,AC4 Suppressor,-,-,-,-,6,-,-,-,12%,-,-,-,-,-,-,-,0,0,0,Locked
26270896,165,Exclusive,★★★★★,Tactical Earphones,-,-,5,-,11,-,5,-,-,-,-,-,-,-,-,-,0,0,0,Locked
26284514,79,Slug Shell,★★★★,WAD Slug,20006502,M590,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,
26284873,43,Armor Plate,★★★★,Type 2 Armor Plate,-,-,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
26290241,119,Exclusive,★★★★★,FÉLIN System Sight,-,-,3,1,-,-,-,-,22%,-,-,-,-,-,-,-,0,0,0,Locked
26417338,40,T-Exo,★★★★★,IOP T4 Exoskeleton,81814715,Micro Uzi Mod,-7,-,29,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
26512106,58,X-Exo,★★★★★,IOP X4 Exoskeleton,144352645,ACR,-,-,9,-,-,-,-,-,-,-,-,-,-,-,0,0,0,
26569968,79,Slug Shell,★★★★,WAD Slug,114405487,Super-Shorty,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,
26651488,183,Exclusive,★★★★★,Duelling Cards,138118642,Rico,-,-,-,-3,-,45%,-,-,-,-,-,-,-,-,30000,10,3,Locked
26651892,79,Slug Shell,★★★★,WAD Slug,112689804,Type97S,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,
26706442,40,T-Exo,★★★★★,IOP T4 Exoskeleton,126491877,X95,-8,-,35,-,-,-,-,-,-,-,-,-,-,-,10000,10,5,Locked
26743367,184,Exclusive,★★★★★,Fairy Tale Picture Books,137870503,Angelica,13,-,11,-,-,-,-,-,-,-,-,-,-,-,15151,7,0,Locked
26779242,58,X-Exo,★★★★★,IOP X4 Exoskeleton,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
26831497,32,HV Round,★★★★★,APCR High-Velocity Ammo,301486,M4 SOPMOD II Mod,20,-,-,-,-,-,-,-,-,-,-,-,-,-,10000,10,6,Locked
26837552,58,X-Exo,★★★★★,IOP X4 Exoskeleton,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
26850579,187,Exclusive,★★★★★,Antique Kaleidoscope,-,-,-,1,6,-,-,-,12%,-,-,-,-,-,-,-,1,0,0,Locked
26850581,186,Exclusive,★★★★★,Bayonet,-,-,8,-,-,-,-,11%,12%,-,-,-,-,-,-,-,1,0,0,Locked
26850582,185,Exclusive,★★★★★,Spectacles,-,-,3,1,-,-,-,-,22%,-,-,-,-,-,-,-,1,0,0,Locked
26850583,188,Exclusive,★★★★★,Meteorite,-,-,3,2,-,-,-,-,19%,-,-,-,-,-,-,-,1,0,0,Locked
26850588,189,Exclusive,★★★★★,Wristwatch,-,-,4,1,-,-,-,-,22%,-,-,-,-,-,-,-,1,0,0,Locked
26967093,58,X-Exo,★★★★★,IOP X4 Exoskeleton,74058055,Ribeyrolles,-,-,8,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
27018513,43,Armor Plate,★★★★,Type 2 Armor Plate,-,-,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,Locked
27046451,110,HV Round,★★★★★,16Lab High-Velocity Ammo,255983,M4A1 Mod,20,-,-,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
27047949,16,Night Equip,★★★★★,PEQ-16A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97%,-,1,0,0,Locked
27086009,95,HP Round,★★★★★,16Lab Hollow-Point,126491877,X95,15,-,-,-,-,-,-,-7,-,-,-,-,-,-,10000,10,0,Locked
27086016,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,1,0,0,Locked
27088590,58,X-Exo,★★★★★,IOP X4 Exoskeleton,81804139,Gr G3 Mod,-,-,9,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
27381502,159,Exclusive,★★★★★,Tactical Headwear,754350,416 Mod,25,-,18,-,-,10%,-,-,-,-,-,-,-,-,30000,10,10,
27401509,40,T-Exo,★★★★★,IOP T4 Exoskeleton,156459441,Webley,-7,-,31,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
27432968,40,T-Exo,★★★★★,IOP T4 Exoskeleton,51210704,M1895 Mod,-7,-,29,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
27467445,58,X-Exo,★★★★★,IOP X4 Exoskeleton,62777712,AS Val Mod,-,-,9,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
27603928,40,T-Exo,★★★★★,IOP T4 Exoskeleton,89856219,Honey Badger,-7,-,33,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
27673932,79,Slug Shell,★★★★,WAD Slug,113732219,M1887,-,5,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,
27756786,170,Exclusive,★★★★★,20mm HEI,10373516,NTW-20 Mod,10,-,-,-,-,-,-,180,-,-,-,-,-,-,30000,10,20,
27967798,160,Exclusive,★★★★★,No32 MKI,28115697,Lee Enfield,-,-,-,-,4,-,48%,-,-,-,-,-,-,-,30000,10,0,Locked
28071990,4,Optical,★★★★★,VFL 6-24X56,-,-,-,-,-,-,-,-,19%,-,-,-,-,-,-,-,0,0,0,
28149273,8,Holographic,★★★★★,EOT 518,-,-,4,8,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
28150050,4,Optical,★★★★★,VFL 6-24X56,-,-,-,-,-,-,-,-,18%,-,-,-,-,-,-,-,0,0,0,
28170573,8,Holographic,★★★★★,EOT 518,-,-,4,9,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
28229897,72,HP Round,★★★★★,ILM Hollow-Point Ammo,113721079,JS 9,11,-,-,-,-,-,-,-9,-,-,-,-,-,-,10000,10,0,Locked
28383629,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,1,0,0,
28393165,90,Camo Cloak,★★★★★,Thermoptic Camouflage Cape,-,-,-,-,-,-3,-,11%,-,-,-,-,-,-,-,-,0,0,0,Locked
28444527,8,Holographic,★★★★★,EOT 518,-,-,4,6,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
28485780,8,Holographic,★★★★★,EOT 518,-,-,4,7,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
28510435,90,Camo Cloak,★★★★★,Thermoptic Camouflage Cape,-,-,-,-,-,-3,-,12%,-,-,-,-,-,-,-,-,0,0,0,Locked
28541776,58,X-Exo,★★★★★,IOP X4 Exoskeleton,153241792,AK-Alfa,-,-,9,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
28544779,16,Night Equip,★★★★★,PEQ-16A,362064,ST AR-15 Mod,-,-,-,-,-,-,-,-,-,-,-,-,93%,-,0,0,0,Locked
28582191,8,Holographic,★★★★★,EOT 518,-,-,4,8,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
28696966,201,Exclusive,★★★★★,Go-Bag "V",-,-,-6,-,35,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
28698238,204,Exclusive,★★★★★,416's Go-Bag,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,1,0,0,Locked
28710595,199,Exclusive,★★★★★,Osprey 45 Silencer,-,-,-,-,8,-,-,-,15%,-,-,-,-,-,-,-,1,0,0,Locked
28710650,202,Exclusive,★★★★★,ACOG (4X),-,-,-,-,-,-,-,-,24%,-,-,-,-,-,-,-,1,0,0,Locked
28715189,8,Holographic,★★★★★,EOT 518,-,-,4,6,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
28786393,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,0,0,0,
28786394,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,0,0,0,
28786396,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,0,0,0,
28786421,58,X-Exo,★★★★★,IOP X4 Exoskeleton,13823066,OTs-14,-,-,9,-,-,-,-,-,-,-,-,-,-,-,1,0,0,
28805956,200,Exclusive,★★★★★,.45 Hollow Point Ammo (Incendiary),-,-,10,-,-,-,-,-,-,-7,-,-,-,-,-,-,1,0,0,Locked
28805957,203,Exclusive,★★★★★,556 High-Velocity Ammo (Explosive),-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,Locked
28844299,8,Holographic,★★★★★,EOT 518,-,-,4,8,-,-,-5,-,-,-,-,-,-,-,-,-,1,0,0,
28906169,178,Exclusive,★★★★★,12.7mm 1SL,125952504,KSVK Mod,10,-,-,-,-,-,-,180,-,-,-,-,-,-,30000,10,20,
28906200,113,Exclusive,★★★★★,M1895 Suppressor,51210704,M1895 Mod,-,4,14,-,-,-,20%,-,-,-,-,-,-,-,30000,10,6,Locked
29023232,66,Silencer,★★★★★,AC4 Suppressor,-,-,-,-,6,-,-,-,12%,-,-,-,-,-,-,-,1,0,0,
29237991,72,HP Round,★★★★★,ILM Hollow-Point Ammo,99595997,P90,10,-,-,-,-,-,-,-8,-,-,-,-,-,-,3701,6,0,Locked
29321073,8,Holographic,★★★★★,EOT 518,-,-,4,7,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
29345185,8,Holographic,★★★★★,EOT 518,-,-,4,7,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
29398049,40,T-Exo,★★★★★,IOP T4 Exoskeleton,67383085,GSh-18 Mod,-7,-,29,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
29468213,4,Optical,★★★★★,VFL 6-24X56,-,-,-,-,-,-,-,-,18%,-,-,-,-,-,-,-,0,0,0,
29486643,16,Night Equip,★★★★★,PEQ-16A,301486,M4 SOPMOD II Mod,-,-,-,-,-,-,-,-,-,-,-,-,93%,-,0,0,0,Locked
29584720,72,HP Round,★★★★★,ILM Hollow-Point Ammo,1159248,UMP9,8,-,-,-,-,-,-,-8,-,-,-,-,-,-,1,0,0,
29662994,4,Optical,★★★★★,VFL 6-24X56,-,-,-,-,-,-,-,-,20%,-,-,-,-,-,-,-,0,0,0,
29666407,58,X-Exo,★★★★★,IOP X4 Exoskeleton,16473153,Gr G36 Mod,-,-,10,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
29735289,40,T-Exo,★★★★★,IOP T4 Exoskeleton,127807907,HS2000,-7,-,31,-,-,-,-,-,-,-,-,-,-,-,10000,10,0,Locked
29747383,4,Optical,★★★★★,VFL 6-24X56,-,-,-,-,-,-,-,-,19%,-,-,-,-,-,-,-,0,0,0,
29872862,72,HP Round,★★★★★,ILM Hollow-Point Ammo,127807907,HS2000,8,-,-,-,-,-,-,-9,-,-,-,-,-,-,1,0,0,
30030953,40,T-Exo,★★★★★,IOP T4 Exoskeleton,-,-,-6,-,20,-,-,-,-,-,-,-,-,-,-,-,0,0,0,Locked
30031019,40,T-Exo,★★★★★,IOP T4 Exoskeleton,115460846,El Clear,-7,-,21,-,-,-,-,-,-,-,-,-,-,-,1,0,0,Locked
30050151,8,Holographic,★★★★★,EOT 518,-,-,5,7,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
30140674,58,X-Exo,★★★★★,IOP X4 Exoskeleton,90504702,AN-94,-,-,8,-,-,-,-,-,-,-,-,-,-,-,0,0,0,
30336415,8,Holographic,★★★★★,EOT 518,-,-,4,6,-,-,-4,-,-,-,-,-,-,-,-,-,0,0,0,
30398025,8,Holographic,★★★★★,EOT 518,-,-,4,8,-,-,-4,-,-,-,-,-,-,-,-,-,0,0,0,
30399620,158,Exclusive,★★★★★,Acceleration Coil,96575029,Type88 Mod,5,-,-,-,-,-,50%,-,-,-,-,-,-,-,30000,10,11,Locked
30401553,8,Holographic,★★★★★,EOT 518,-,-,4,7,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
30403605,8,Holographic,★★★★★,EOT 518,-,-,4,7,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
30455914,66,Silencer,★★★★★,AC4 Suppressor,-,-,-,-,6,-,-,-,13%,-,-,-,-,-,-,-,0,0,0,Locked
30634729,8,Holographic,★★★★★,EOT 518,-,-,4,7,-,-,-5,-,-,-,-,-,-,-,-,-,0,0,0,
30717773,174,Exclusive,★★★★★,FRAG-12 High Explosive Rounds,-,-,8,12,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,
30824278,8,Holographic,★★★★★,EOT 518,-,-,4,7,-,-,-5,-,-,-,-,-,-,-,-,-,1,0,0,
31107900,20,AP Round,★★★★★,Mk211 High-Explosive Armor-Piercing Ammo,-,-,-,-,-,-,-,-,-,113,-,-,-,-,-,-,1,0,0,
31107901,66,Silencer,★★★★★,AC4 Suppressor,-,-,-,-,6,-,-,-,12%,-,-,-,-,-,-,-,1,0,0,
31107902,20,AP Round,★★★★★,Mk211 High-Explosive Armor-Piercing Ammo,-,-,-,-,-,-,-,-,-,114,-,-,-,-,-,-,1,0,0,
31271922,4,Optical,★★★★★,VFL 6-24X56,-,-,-,-,-,-,-,-,21%,-,-,-,-,-,-,-,0,0,0,
31308422,8,Holographic,★★★★★,EOT 518,-,-,4,8,-,-,-5,-,-,-,-,-,-,-,-,-,1,0,0,
31762780,117,Exclusive,★★★★★,Glorylight,115460846,El Clear,-,-,-,-,-,-,-,-,-,-,-,-,100%,-,1,0,0,
31910103,66,Silencer,★★★★★,AC4 Suppressor,-,-,-,-,6,-,-,-,12%,-,-,-,-,-,-,-,1,0,0,
32059190,43,Armor Plate,★★★★,Type 2 Armor Plate,114405487,Super-Shorty,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,
32093041,43,Armor Plate,★★★★,Type 2 Armor Plate,112689804,Type97S,-,-,-1,-,-,-,-,-,4,-,-,-,-,-,0,0,0,
32330878,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,1,0,0,
32427847,80,Slug Shell,★★★★★,SABOT Slug,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,
32696446,68,Ammo Box,★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,2,1,0,0,
33188315,254,Exclusive,★★★★★,Donut of Sweet Dreams,-,-,-,-,-,-3,-,23%,-,-,-,-,-,-,-,-,1,0,0,
33270231,252,Exclusive,★★★★★,Grimoire Vol. II,-,-,3,1,-,-,-,-,21%,-,-,-,-,-,-,-,1,0,0,
33270232,255,Exclusive,★★★★★,Paper Bag Helmet,-,-,10,-,-,-,14,-50%,-,-,-,-,-,-,-,-,1,0,0,
33270233,251,Exclusive,★★★★★,Demonic Bell,-,-,-,14,3,-,-,-,-,-,-,-,-,-,-,-,1,0,0,
33303861,253,Exclusive,★★★★★,Miraculous Curry Ladle,-,-,3,-,24,-,-,-,-,-,-,-,-,-,-,-,1,0,0,
