ID,No.,Type,Star,Name,Doll ID,Doll,Damage,Accuracy,Evasion,Move Speed,Rate of Fire,Crit.Rate,Crit.Damage,Armor Pen.,Armor,Shield,Damage Amplify,Damage Reduction,Night View,Rounds,Equip Exp,Equip Level,Adjust Count,Locked
33528771,228,SLAP,★★★★,Mk900 SLAP,-,-,0,0,0,0,-5,0%,0%,195,0,0,0%,0%,0%,0,0,0,0,
33528773,228,SLAP,★★★★,Mk900 SLAP,-,-,0,0,0,0,-5,0%,0%,193,0,0,0%,0%,0%,0,0,0,0,
33529535,233,Chipset,★★★★,#1 Processor,-,-,4,0,0,0,8,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33529536,233,Chipset,★★★★,#1 Processor,-,-,4,0,0,0,9,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33535035,71,Hollow-point,★★★★,ILM Hollow-Point Ammo,-,-,5,0,0,0,0,0%,0%,-5,0,0,0%,0%,0%,0,0,0,0,
33567282,216,Exclusive,★★★★★,20-gauge Custom Slug Rounds,-,-,6,0,0,0,0,0%,12%,0,0,0,0%,0%,0%,0,1,0,0,Locked
33567284,259,Exclusive,★★★★★,Old Camouflage Uniform,-,-,0,0,0,0,0,21%,0%,0,0,0,0%,0%,0%,0,1,0,0,Locked
33582195,66,Suppressor,★★★★★,AC4 Suppressor,-,-,0,0,6,0,0,0%,13%,0,0,0,0%,0%,0%,0,0,0,0,Locked
33637609,38,T-Exo,★★★,IOP T2 Exoskeleton,-,-,-3,0,10,0,0,0%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33637610,88,Camouflage Cape,★★★,Camouflage Cape,-,-,0,0,0,-3,0,5%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33637611,87,Camouflage Cape,★★,Ragged Cape,-,-,0,0,0,-3,0,3%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33637612,64,Suppressor,★★★,AC2 Suppressor,-,-,0,0,3,0,0,0%,6%,0,0,0,0%,0%,0%,0,0,0,0,
33664343,6,Holographic,★★★,EOT 512,-,-,1,2,0,0,-2,0%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33664344,14,Night Equipment,★★★,PEQ-5,-,-,0,0,0,0,0,0%,0%,0,0,0,0%,0%,63%,0,0,0,0,
33664345,17,Armor-piercing,★★,M61 Armor-Piercing Ammo,-,-,0,0,0,0,0,0%,0%,54,0,0,0%,0%,0%,0,0,0,0,
33664346,18,Armor-piercing,★★★,M993 Armor-Piercing Ammo,-,-,0,0,0,0,0,0%,0%,68,0,0,0%,0%,0%,0,0,0,0,
33673010,208,Exclusive,★★★★★,SPP,-,-,0,0,0,0,0,3%,19%,0,0,0,0%,0%,0%,0,1,0,0,
33673865,14,Night Equipment,★★★,PEQ-5,-,-,0,0,0,0,0,0%,0%,0,0,0,0%,0%,64%,0,0,0,0,
33673866,232,Chipset,★★★,Experimental Processor,-,-,2,0,0,0,3,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33673867,232,Chipset,★★★,Experimental Processor,-,-,2,0,0,0,3,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33676527,14,Night Equipment,★★★,PEQ-5,-,-,0,0,0,0,0,0%,0%,0,0,0,0%,0%,62%,0,0,0,0,
33676528,232,Chipset,★★★,Experimental Processor,-,-,1,0,0,0,3,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33676529,233,Chipset,★★★★,#1 Processor,-,-,4,0,0,0,9,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33716328,233,Chipset,★★★★,#1 Processor,-,-,4,0,0,0,8,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33716329,222,RMR,★★★,RMR Red Dot Sight,-,-,0,3,0,0,0,0%,5%,0,0,0,0%,0%,0%,0,0,0,0,
33716330,232,Chipset,★★★,Experimental Processor,-,-,1,0,0,0,3,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33730905,64,Suppressor,★★★,AC2 Suppressor,-,-,0,0,3,0,0,0%,6%,0,0,0,0%,0%,0%,0,0,0,0,
33730906,64,Suppressor,★★★,AC2 Suppressor,-,-,0,0,3,0,0,0%,7%,0,0,0,0%,0%,0%,0,0,0,0,
33730907,232,Chipset,★★★,Experimental Processor,-,-,1,0,0,0,3,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33730908,233,Chipset,★★★★,#1 Processor,-,-,4,0,0,0,8,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33761311,14,Night Equipment,★★★,PEQ-5,-,-,0,0,0,0,0,0%,0%,0,0,0,0%,0%,62%,0,0,0,0,
33761312,10,Red Dot,★★★,AMP COMPM4,-,-,0,4,0,0,-1,0%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33761313,232,Chipset,★★★,Experimental Processor,-,-,1,0,0,0,3,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33761314,232,Chipset,★★★,Experimental Processor,-,-,2,0,0,0,3,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33816733,232,Chipset,★★★,Experimental Processor,-,-,2,0,0,0,4,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33816734,232,Chipset,★★★,Experimental Processor,-,-,1,0,0,0,3,-50%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33830350,65,Suppressor,★★★★,AC3 Suppressor,-,-,0,0,4,0,0,0%,9%,0,0,0,0%,0%,0%,0,0,0,0,
33830351,55,X-Exo,★★,IOP X1 Exoskeleton,-,-,0,0,2,0,0,0%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33830352,13,Night Equipment,★★,PEQ-2,-,-,0,0,0,0,0,0%,0%,0,0,0,0%,0%,53%,0,0,0,0,
33830355,17,Armor-piercing,★★,M61 Armor-Piercing Ammo,-,-,0,0,0,0,0,0%,0%,50,0,0,0%,0%,0%,0,0,0,0,
33830356,227,M1022 AP,★★★★★,M1022 Sniper Rounds,124124267,KSVK Mod,6,0,0,0,0,0%,0%,77,0,0,0%,0%,0%,0,0,0,0,
33830357,17,Armor-piercing,★★,M61 Armor-Piercing Ammo,-,-,0,0,0,0,0,0%,0%,48,0,0,0%,0%,0%,0,0,0,0,
33830358,17,Armor-piercing,★★,M61 Armor-Piercing Ammo,-,-,0,0,0,0,0,0%,0%,52,0,0,0%,0%,0%,0,0,0,0,
33869673,2,Optical,★★★,LRA 2-12x50,-,-,0,0,0,0,0,0%,10%,0,0,0,0%,0%,0%,0,0,0,0,
33869674,74,Buckshot,★★★,#0 Buckshot,-,-,2,0,0,0,0,5%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33869675,74,Buckshot,★★★,#0 Buckshot,-,-,2,0,0,0,0,5%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33883498,11,Red Dot,★★★★,COG M150,-,-,0,7,0,0,-2,0%,0%,0,0,0,0%,0%,0%,0,0,0,0,
33883499,17,Armor-piercing,★★,M61 Armor-Piercing Ammo,-,-,0,0,0,0,0,0%,0%,47,0,0,0%,0%,0%,0,0,0,0,
33883500,18,Armor-piercing,★★★,M993 Armor-Piercing Ammo,-,-,0,0,0,0,0,0%,0%,66,0,0,0%,0%,0%,0,0,0,0,
